hash,energy,size
2c2d0f550254ce82989cc9bce601dd6d,23.0,30
c3e284e875c2602bb9b17b48d41fa66f,12.0,17
459f2339b7babb370647f794725b210b,29.0,36
0c8a677d476ba5a39223c44503f6ac9c,15.0,20
b0c8cb38cd75aadb143e480c4e850895,11.0,16
4adcf1c9c0ca47adc04e3d801615c8d5,8.0,15
7928cf9d68fe72b7e01e5df9d74faa35,19.0,24
dfa97fa906a2b6cd7c637d0490503401,27.0,34
812d2d075a8cd2a6555baa4dc63ffdae,23.0,30
a0df252f12f3ec4a6d414b7b69d7c935,31.0,38
9fedf45c42af1d524a402c478d867869,12.0,17
74377d65b225c2cfed60e3c2d8a960c4,8.0,13
d7b5f1bf8ded40a4d8f0645cf84a44b2,17.0,24
47b493da8bfa06bc651c9e75e071978b,13.0,18
21034af6f7398ae6984ddd34b1279079,16.0,21
793aab38e2466b48ec19f59c208c1490,13.0,18
8ea3b333b30b7e8fcf8cd288a93b6cb3,35.0,42
7db42beeb44d967459704237efaf6ca0,8.0,15
df65edb0bd212a8caf6cac7f54b4555b,34.0,41
d7bc9736ae934bb79e21fd8abc2124bc,27.0,34
d1a6a083a8bce0ed8e9de22dae6687a0,9.0,14
8a8d526ab59052cd7969e842f1b4c2d9,8.0,15
200358b08f947a4d4e3c82462b8b2b64,33.0,40
3ef3299ef148395d46843f40ee386f38,28.0,35
02e12d4c8d802fd3a353c61812537a87,39.0,46
fca545e400a7e5af296af0699632a373,30.0,37
d5d20f07703b0a51e43a8134bf62f3e8,14.0,19
7b179bd47e68aa68ee86e74a2f80eac0,11.0,16
67c8b0444c95b1659122eecbaea5691e,11.0,18
95d7d8627824c18c53e52a2864809b24,9.0,14
051cba2b587648b468420c0b6d0a3626,12.0,17
c6783f6399b888d41bd6bf7dc221f625,13.0,18
d31160c2e39a3dc2d0f02547e75917ee,26.0,33
5245bbdb3032c0d098f205ce7b81ff74,14.0,19
9ce118dbfc9092892b88e5cd42288659,9.0,16
c9e66995adceb6ccea8e06d3b5fb0e27,11.0,16
d6afc31ca87a9356695f9c8505627380,9.0,18
1b9770ea26605cac3744ff006147bafe,10.0,15
eddce14dd9394ded6ee1fcc6430549ad,25.0,32
4f22447b68007dbf03af06215967cfa9,19.0,24
36861af85be4ecf0ee7ab3f988f4d6f6,9.0,14
bae8cd04a5ca4517b6101190d6cbc796,9.0,14
cab8816b7e9824acde53d7dc6a63dc47,30.0,37
d131e2a494d9734a4319424b596173c9,19.0,24
9d04ef3cf60f7f734dd54f157219b0fb,30.0,37
36b819bb641980ede17faf0715cc0b61,14.0,19
aaec838dce0238d8403b796c5d9138df,13.0,20
1a57cf032d180573631804cf2ce783ae,9.0,14
a6245a8960f27857e90a9d93a6c5e750,30.0,37
790090928a404ef1ed466e2d4a0a88a0,13.0,18
ea5ed45d750cbf0645f4fef6fe91e964,10.0,15
45c345332ebc95cb1b4e91d2a3da635d,16.0,21
16586c8a1dfe85fded565904fe8d2910,28.0,35
d3bd5448802da8e0adf9886e48cdabfd,35.0,42
c37ed4a0f38b5628e1e08aa8c421e4e6,15.0,20
aa495f637e387514a69daec875725a08,11.0,16
aa02d1287ab0946a0a6d52e2aa321500,13.0,20
5cb9d5ada23b96758d4d805b5373b083,27.0,34
ce26ede9b1e2f9b5343bad33420f4310,27.0,34
6d34fa3d2e74d919a1fbba529cd5c201,29.0,36
320bd85fe7e2d5444d0097bd65e24d96,28.0,33
fbf09a06fd6426823db429d6196e097a,13.0,20
6bab965d5c1357d96a99b4b7d97c3dd3,14.0,19
47fccef99c56ddc92947b2f13658e6d4,15.0,20
859e811b1818f37b6773977b0fa77872,30.0,37
911368dac5ba33b550ea876ab5f4df90,30.0,37
9650108fac2586a9f07d5efd0c64a6ca,30.0,37
c60d835dda2c40c9f4d93d7fb178f315,8.0,15
4be8100e65931ac666d4478d95b7c76b,15.0,20
a1e796b6ec19af657082eed210232d29,29.0,36
894ad85bcd01a21c97ee183b7bfff930,35.0,42
3166f065833b5ccd5ede03c58e8e7840,27.0,34
9af4688add7ce4010962a4521e9f532c,26.0,33
7ca851e9bd4fe4061c6e00242153b5ab,15.0,20
386b6d27a2812c94e67398b8cd6a31e2,13.0,18
05529ea35e860670eaa0836e9fb6c611,30.0,37
