hash,energy,size
fd52142e237e92fa8e8b36905261884e,8.0,12
b3e3b1ff6f985981724d5b1cfd5a0243,18.0,24
5012e778d3a994f51a8025bbd1264b7d,13.0,17
64d1957f152ac76487e40edd1c0cbab9,9.0,13
7a350a43e3c26d731a3fe4b24d0d6fb5,19.0,25
4bd1a14b52193cfc3b1d85b0c995dcb5,9.0,13
cefb863d527b14b89fff10227f12e8a9,19.0,25
771017bb49ce00c1be66b76b743da0f9,18.0,24
48c3755e153ab88eaf0e893b8ba07f6c,9.0,13
4dc2645692b372c40880de7938a3b481,9.0,13
5ccb4e86c9c7ef978bdc2ac883381c7f,9.0,13
c64568fab953717343e0bfa1f87f9821,9.0,13
c75422561a53ac7ce2004098fb6dd130,8.0,12
a24748a56c9438fbeefaaf5252a33250,13.0,19
2b8578bedf7d6299729cec82151d03ca,9.0,15
931814089d42350218a249000a086d2c,9.0,13
8b54a6e3eb8ce3d504e522c966dbda74,10.0,14
d09f2eff5167061da99db9b45e655240,5.0,11
31ddb805b66026bc9712cedaafb1df21,9.0,13
430c62c00f7362712b013cf5db828821,9.0,13
509c8191221fb9b5464c3fbec049eacd,12.0,16
753b0a9de23e4b955d994b3e803cee85,8.0,12
6dd83e4b74c1ef68b68b4cc414784ee0,10.0,14
ec7987063d89c2d941e2901c7c385e79,10.0,14
09dc90eeca9dcf283c6cf8831a6ae2d3,19.0,25
5d4d2b3a27b460840bc4544b977d4ae7,8.0,12
581684e539881259caf4739d08afc97a,10.0,14
df8a45a7a86770564c70955d3fd7ded4,10.0,14
720a713a6533ddb28603d368a72d8167,9.0,13
ced03371aa98d9482b96ca5790635cf6,14.0,18
ded1b47f14f429d1375ba64f7e0cb493,8.0,12
7443872c897eeb8c730ac4a6af2203b3,9.0,13
2004ec1c2c8a2e6939392286a105e10b,9.0,13
f83fdc4363fbdc7b568aa6519d9df765,8.0,12
cafb246bfcc63548f837e80dadcd4151,9.0,13
4eae86837c61769ab8cdf4fa005d1fa4,10.0,14
6d3cb7d99673d55ca31ca80318e8536b,20.0,26
e0fee12a9e569962b08733776128258a,12.0,16
aa33c1e72d1cf20e5e9ab70883e553a3,18.0,24
