custom/best_energy,env12/episode_return_disc,env60/episode_return_disc,env32/episode_return_disc,env54/episode_return,env74/episode_return,env36/episode_return,env32/episode_return,env70/episode_return_disc,env2/episode_return,env9/episode_return,env14/episode_return_disc,env19/episode_return_disc,env4/episode_return_disc,env48/episode_return,env51/episode_return_disc,env34/episode_return,env50/episode_return_disc,env17/episode_return,env63/episode_return,env22/episode_return_disc,env59/episode_return_disc,env43/episode_return,env15/episode_return,env58/episode_return,env74/episode_return_disc,env57/episode_return,env38/episode_return,env19/episode_return,env1/episode_return,env56/episode_return,env13/episode_return,env26/episode_return,env77/episode_return,env39/episode_return_disc,env48/episode_return_disc,env56/episode_return_disc,env45/episode_return,env76/episode_return,env41/episode_return,env5/episode_return,env67/episode_return_disc,env29/episode_return_disc,env65/episode_return,env62/episode_return,env6/episode_return,env46/episode_return_disc,env8/episode_return_disc,env21/episode_return_disc,env16/episode_return_disc,env30/episode_return_disc,env49/episode_return,env28/episode_return_disc,env67/episode_return,env58/episode_return_disc,env7/episode_return_disc,env23/episode_return,env33/episode_return,env34/episode_return_disc,env3/episode_return,env73/episode_return,env55/episode_return,env50/episode_return,env9/episode_return_disc,env63/episode_return_disc,env72/episode_return,env76/episode_return_disc,env46/episode_return,env39/episode_return,env35/episode_return,env71/episode_return,env21/episode_return,env23/episode_return_disc,env66/episode_return,env15/episode_return_disc,env0/episode_return,env35/episode_return_disc,env24/episode_return,env53/episode_return,env64/episode_return,env7/episode_return,env26/episode_return_disc,env42/episode_return_disc,env51/episode_return,env27/episode_return,env4/episode_return,env31/episode_return,env71/episode_return_disc,env47/episode_return_disc,env41/episode_return_disc,env47/episode_return,env54/episode_return_disc,env78/episode_return,env40/episode_return,env22/episode_return,env68/episode_return,env33/episode_return_disc,env40/episode_return_disc,env73/episode_return_disc,env6/episode_return_disc,env27/episode_return_disc,env14/episode_return,env11/episode_return_disc,env16/episode_return,env53/episode_return_disc,env79/episode_return,env64/episode_return_disc,env30/episode_return,env2/episode_return_disc,env8/episode_return,env25/episode_return,env52/episode_return,env20/episode_return,env37/episode_return,env17/episode_return_disc,env42/episode_return,env77/episode_return_disc,env43/episode_return_disc,env10/episode_return,env78/episode_return_disc,env69/episode_return,env13/episode_return_disc,env79/episode_return_disc,env59/episode_return,env18/episode_return,env20/episode_return_disc,env69/episode_return_disc,env0/episode_return_disc,env62/episode_return_disc,env66/episode_return_disc,env25/episode_return_disc,env49/episode_return_disc,env55/episode_return_disc,env75/episode_return_disc,env10/episode_return_disc,env18/episode_return_disc,env36/episode_return_disc,env29/episode_return,env68/episode_return_disc,env61/episode_return,env37/episode_return_disc,env45/episode_return_disc,env31/episode_return_disc,env60/episode_return,env44/episode_return_disc,env57/episode_return_disc,env38/episode_return_disc,env72/episode_return_disc,env3/episode_return_disc,env65/episode_return_disc,env12/episode_return,env70/episode_return,env24/episode_return_disc,env1/episode_return_disc,env28/episode_return,env44/episode_return,env52/episode_return_disc,env5/episode_return_disc,env11/episode_return,env75/episode_return,env61/episode_return_disc,eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/learning_rate
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.270347595214844,10.150193214416504,11.418967247009277,1.923076868057251,6.25,4.545454502105713,12.5,2.7682344913482666,2.2727272510528564,4.545454502105713,3.513528347015381,15.225289344787598,3.513528347015381,11.11111068725586,5.075096607208252,1.7543859481811523,9.135173797607422,2.6315789222717285,3.5714285373687744,11.418967247009277,2.3423521518707275,4.166666507720947,8.333333015441895,7.692307472229004,5.709483623504639,14.285714149475098,12.5,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,3.125,6.666666507720947,15.225289344787598,10.150193214416504,15.225289344787598,20.0,16.66666603088379,3.5714285373687744,6.25,18.270347595214844,3.2625620365142822,4.166666507720947,2.222222328186035,16.66666603088379,11.418967247009277,3.2625620365142822,7.612644672393799,3.8063223361968994,9.135173797607422,4.545454502105713,3.654069423675537,20.0,7.027056694030762,1.8643211126327515,2.040816307067871,12.5,1.6026620864868164,2.3809523582458496,3.5714285373687744,20.0,10.0,4.152351379394531,3.2625620365142822,2.17391300201416,15.225289344787598,12.5,16.66666603088379,12.5,3.846153736114502,8.333333015441895,1.8643211126327515,2.4390244483947754,7.612644672393799,16.66666603088379,11.418967247009277,2.0833332538604736,16.66666603088379,3.4482758045196533,2.040816307067871,2.8547418117523193,4.152351379394531,5.55555534362793,3.846153736114502,3.846153736114502,4.545454502105713,3.513528347015381,2.7682344913482666,3.2625620365142822,3.0303030014038086,1.7567641735076904,9.090909004211426,12.5,12.5,1.8181818723678589,11.418967247009277,11.418967247009277,3.2625620365142822,15.225289344787598,3.513528347015381,3.846153736114502,1.9031611680984497,4.166666507720947,15.225289344787598,4.34782600402832,3.150059938430786,10.0,2.0761756896972656,3.5714285373687744,2.5641026496887207,11.11111068725586,12.5,2.3809523582458496,2.4039931297302246,4.545454502105713,6.090115547180176,3.8063223361968994,14.285714149475098,8.304702758789062,3.225806474685669,15.225289344787598,3.9718146324157715,2.5641026496887207,5.0,11.418967247009277,2.9468302726745605,15.225289344787598,2.030038595199585,2.22809100151062,2.3423521518707275,4.152351379394531,18.270347595214844,3.045057773590088,13.050248146057129,4.567586898803711,4.152351379394531,3.5714285373687744,1.6609406471252441,2.2727272510528564,2.175041437149048,18.270347595214844,4.152351379394531,11.11111068725586,7.027056694030762,13.050248146057129,11.418967247009277,1.9859073162078857,2.175041437149048,3.8063223361968994,20.0,3.0303030014038086,1.9031611680984497,15.225289344787598,4.0,7.692307472229004,10.150193214416504,5.709483623504639,2.0833332538604736,3.3333332538604736,2.0761756896972656,10.0,7.51637704,3200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,10.0,2,1130,2,7.55965733,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06937500169733539,16.33168480396271,-0.04125674385904858,0.13078880310058594,7.912472248077393,-6.38637136220932,0.2,8,0.010892461,0.0003
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2.8547418117523193,2.9468302726745605,9.135173797607422,4.545454502105713,3.5714285373687744,4.34782600402832,10.0,1.7912105321884155,20.0,4.166666507720947,9.135173797607422,15.225289344787598,1.8643211126327515,2.17391300201416,11.418967247009277,3.846153736114502,1.7567641735076904,2.040816307067871,2.777777671813965,10.150193214416504,11.418967247009277,4.545454502105713,8.333333015441895,5.0,3.2625620365142822,2.127659559249878,16.66666603088379,16.66666603088379,12.5,3.7037036418914795,6.666666507720947,2.222222328186035,12.5,4.152351379394531,1.9859073162078857,3.3833975791931152,2.2727272510528564,11.11111068725586,4.545454502105713,12.5,15.225289344787598,15.225289344787598,5.882352828979492,2.222222328186035,6.25,8.304702758789062,3.654069423675537,13.050248146057129,15.225289344787598,3.150059938430786,2.127659559249878,15.225289344787598,16.66666603088379,4.567586898803711,7.612644672393799,16.66666603088379,4.545454502105713,3.513528347015381,3.846153736114502,4.34782600402832,11.11111068725586,1.923076868057251,3.8063223361968994,2.537548303604126,25.0,10.150193214416504,9.090909004211426,4.545454502105713,16.66666603088379,8.333333015441895,14.285714149475098,15.225289344787598,6.25,7.612644672393799,2.3809523582458496,15.225289344787598,5.0,3.5714285373687744,4.166666507720947,8.333333015441895,2.030038595199585,2.7682344913482666,12.5,8.333333015441895,2.040816307067871,20.0,7.612644672393799,18.270347595214844,4.152351379394531,20.0,4.152351379394531,4.545454502105713,16.66666603088379,11.11111068725586,2.17391300201416,4.152351379394531,15.225289344787598,3.9718146324157715,5.709483623504639,7.612644672393799,10.0,6.090115547180176,16.66666603088379,3.2625620365142822,16.66666603088379,3.8063223361968994,3.4482758045196533,18.270347595214844,4.0,3.0303030014038086,3.0303030014038086,3.5714285373687744,10.0,1.8643211126327515,3.0303030014038086,11.418967247009277,4.152351379394531,16.66666603088379,4.152351379394531,10.0,6.090115547180176,15.225289344787598,12.5,16.66666603088379,3.2625620365142822,9.135173797607422,2.175041437149048,2.030038595199585,5.709483623504639,2.7682344913482666,1.94365394115448,10.150193214416504,2.175041437149048,15.225289344787598,15.225289344787598,3.9718146324157715,16.66666603088379,1.9859073162078857,16.66666603088379,9.135173797607422,2.0761756896972656,18.270347595214844,3.225806474685669,2.537548303604126,1.94365394115448,15.225289344787598,22.837934494018555,3.513528347015381,5.373631477355957,3.125,1.9607843160629272,4.567586898803711,11.418967247009277,16.66666603088379,2.777777671813965,2.7682344913482666,11.418967247009277,6.666666507720947,2.3809523582458496,15.225289344787598,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.612644672393799,1.7567641735076904,2.175041437149048,8.333333015441895,2.857142925262451,2.777777671813965,2.3809523582458496,15.225289344787598,1.923076868057251,16.66666603088379,15.225289344787598,2.0761756896972656,15.225289344787598,6.666666507720947,15.225289344787598,11.11111068725586,15.225289344787598,16.66666603088379,16.66666603088379,9.135173797607422,15.225289344787598,3.225806474685669,2.5,2.0833332538604736,2.6100494861602783,12.5,10.0,2.2727272510528564,16.66666603088379,9.090909004211426,4.0,4.0,5.0,7.612644672393799,6.090115547180176,8.304702758789062,16.66666603088379,2.0833332538604736,16.66666603088379,1.8867924213409424,11.418967247009277,15.225289344787598,4.166666507720947,2.040816307067871,3.7037036418914795,15.225289344787598,15.225289344787598,1.8270347118377686,5.373631477355957,2.9468302726745605,4.545454502105713,1.9031611680984497,12.5,1.9031611680984497,9.135173797607422,12.5,4.0,10.150193214416504,16.66666603088379,3.0303030014038086,4.0,16.66666603088379,15.225289344787598,15.225289344787598,10.0,1.9031611680984497,16.66666603088379,8.333333015441895,20.0,16.66666603088379,2.0,11.418967247009277,16.66666603088379,2.2837934494018555,16.66666603088379,18.270347595214844,1.923076868057251,4.34782600402832,3.7037036418914795,10.0,3.654069423675537,15.225289344787598,16.66666603088379,3.846153736114502,16.66666603088379,12.5,15.225289344787598,9.135173797607422,15.225289344787598,10.0,7.612644672393799,14.285714149475098,5.55555534362793,10.0,12.5,3.654069423675537,5.075096607208252,2.7682344913482666,3.3833975791931152,3.513528347015381,16.66666603088379,2.6868157386779785,5.882352828979492,3.9718146324157715,1.8518518209457397,3.3833975791931152,3.225806474685669,1.7567641735076904,16.66666603088379,16.66666603088379,3.846153736114502,10.0,2.3809523582458496,15.225289344787598,16.66666603088379,4.567586898803711,2.9468302726745605,16.66666603088379,13.050248146057129,2.127659559249878,3.654069423675537,1.6916987895965576,16.66666603088379,5.882352828979492,9.135173797607422,1.94365394115448,15.225289344787598,1.8643211126327515,15.225289344787598,15.225289344787598,4.152351379394531,3.654069423675537,3.2625620365142822,15.225289344787598,5.373631477355957,2.537548303604126,16.66666603088379,11.418967247009277,3.3333332538604736,2.175041437149048,15.225289344787598,11.418967247009277,1.923076868057251,10.150193214416504,11.418967247009277,9.135173797607422,9.135173797607422,15.225289344787598,3.8063223361968994,8.333333015441895,16.66666603088379,1.7567641735076904,15.225289344787598,2.0833332538604736,11.11111068725586,3.513528347015381,1.723617672920227,2.941176414489746,3.5714285373687744,3.045057773590088,10.0,8.36236312,4800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,10.0,2,1829,3,8.69785496,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0731250009383075,16.802905321121216,-0.03998771281212612,0.3935452699661255,7.587444305419922,-6.274309587478638,0.2,12,0.01150757,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.7567641735076904,9.135173797607422,11.418967247009277,16.66666603088379,2.17391300201416,10.0,12.5,15.225289344787598,3.4482758045196533,10.0,4.152351379394531,11.418967247009277,2.22809100151062,3.7037036418914795,15.225289344787598,25.0,3.654069423675537,10.0,8.333333015441895,15.225289344787598,13.050248146057129,16.66666603088379,9.090909004211426,16.66666603088379,1.9859073162078857,7.692307472229004,20.0,12.5,16.66666603088379,7.142857074737549,20.0,16.66666603088379,12.5,1.7912105321884155,3.3833975791931152,6.5251240730285645,3.846153736114502,4.545454502105713,3.3333332538604736,3.125,3.8063223361968994,15.225289344787598,12.5,4.0,10.0,15.225289344787598,9.135173797607422,13.050248146057129,15.225289344787598,8.304702758789062,4.34782600402832,15.225289344787598,4.166666507720947,15.225289344787598,9.135173797607422,16.66666603088379,3.225806474685669,22.837934494018555,11.11111068725586,3.225806474685669,12.5,4.0,9.135173797607422,7.612644672393799,7.142857074737549,4.152351379394531,16.66666603088379,1.9607843160629272,4.545454502105713,10.0,14.285714149475098,15.225289344787598,1.6949152946472168,8.304702758789062,7.692307472229004,4.152351379394531,3.3333332538604736,2.17391300201416,4.761904716491699,10.0,15.225289344787598,8.304702758789062,16.66666603088379,10.0,2.4390244483947754,20.0,9.135173797607422,11.418967247009277,3.045057773590088,12.5,15.225289344787598,14.285714149475098,12.5,16.66666603088379,4.34782600402832,2.9468302726745605,11.418967247009277,2.9468302726745605,9.135173797607422,9.135173797607422,4.545454502105713,3.3833975791931152,16.66666603088379,1.9859073162078857,3.0303030014038086,4.350082874298096,9.090909004211426,3.150059938430786,10.0,12.5,4.166666507720947,7.692307472229004,8.333333015441895,9.135173797607422,9.090909004211426,11.418967247009277,15.225289344787598,2.2727272510528564,13.050248146057129,3.5714285373687744,18.270347595214844,2.7682344913482666,14.285714149475098,12.5,7.027056694030762,3.2625620365142822,7.027056694030762,3.654069423675537,1.5483344793319702,11.418967247009277,3.9718146324157715,11.418967247009277,15.225289344787598,2.0761756896972656,11.418967247009277,9.135173797607422,16.66666603088379,3.9718146324157715,4.545454502105713,7.612644672393799,3.513528347015381,18.270347595214844,10.0,1.8270347118377686,7.027056694030762,18.270347595214844,6.5251240730285645,10.150193214416504,11.418967247009277,1.923076868057251,16.66666603088379,3.045057773590088,15.225289344787598,16.66666603088379,2.0,3.8063223361968994,2.8547418117523193,3.7037036418914795,16.66666603088379,4.152351379394531,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
